,username,mean,median,variance,number of tweets,Type of Data
1983,dwpoker,286.5,251.0,30260.13888888889,18,Skewed
1984,eatoncorp,71.5,71.5,6.25,2,Symmetric
1985,eatonsam,63.0,63.0,0.0,1,Symmetric
1986,ebonyonair,223.33333333333334,221.0,142.88888888888889,3,Symmetric
1987,eclarridge,1.9310344827586208,1.0,3.443519619500594,29,Skewed
1988,ecwilliams30,680.0,680.0,145161.0,2,Symmetric
1989,elliotcwilliams,685.2307692307693,507.0,276524.48520710063,13,Skewed
1990,emersongreg,1.5757575757575757,1.0,2.1836547291092745,33,Skewed
1991,emersonhart,3.5,3.0,2.75,4,Symmetric
1992,emersonpalmieri,9581.92,8782.5,20816917.673599996,50,Skewed
1993,emersonpancieri,2.0,2.0,0.0,1,Symmetric
1994,emilieeaton,80.66666666666667,77.0,344.2222222222222,3,Symmetric
1995,emilybell,221.76923076923077,139.0,20788.79289940828,13,Skewed
1996,emmofittipaldi,1229.6666666666667,1283.0,497934.8888888888,3,Symmetric
1997,eric_d_williams,200.51666666666668,170.5,5446.049722222222,60,Skewed
1998,ericakland,126.14285714285714,137.0,3945.2653061224487,7,Symmetric
1999,ericpalicki,1.4178403755868545,1.0,0.9944235050364787,213,Symmetric
2000,ericsson,56.01020408163265,50.0,270.7447938359017,98,Skewed
2001,evan_m_williams,420.41379310344826,358.0,82633.69084423305,29,Skewed
2002,evanwilliams,288.6,252.0,18042.239999999998,5,Symmetric
2003,experiencesbiz,72.0,72.0,225.0,2,Symmetric
2004,facebook,129.66666666666666,118.0,3178.666666666667,9,Skewed
2005,fara_williams47,167.5,151.5,2749.25,4,Skewed
2006,fbsecurity,66.0,66.0,0.0,1,Symmetric
2007,feraldata,107.0,107.0,0.0,1,Symmetric
2008,filmindependent,147.975,83.0,22754.791041666664,120,Skewed
2009,firstmove,894.5,894.5,1892.25,2,Symmetric
2010,flintstone14,382.0,360.0,19736.0,3,Symmetric
2011,fluorescentsoph,312.25,257.5,13373.1875,4,Skewed
2012,flyethiopian,784.0204081632653,665.0,78447.04039983341,49,Skewed
2013,fmtoday,110.66666666666667,70.0,6144.355555555554,15,Skewed
2014,fpjindia,114.66428571428571,84.5,6124.81586734694,280,Skewed
2015,fredhutch,63.21212121212121,54.0,484.83379247015614,33,Skewed
2016,free,824.25,571.0,517821.6875,4,Skewed
2017,free_equal,190.14102564102564,106.0,36929.236522024985,156,Skewed
2018,freechurchscot,49.5,49.5,12.25,2,Symmetric
2019,freedominguez,123.0,102.5,5207.666666666667,12,Skewed
2020,freefirelatino,394.3333333333333,310.0,54524.22222222222,3,Symmetric
2021,freenationalsXX,228.6184210526316,186.0,23499.525450138506,76,Skewed
2022,freep,164.48287671232876,113.0,16814.914090354658,292,Skewed
2023,freepress,84.37777777777778,70.0,1658.8572839506173,45,Skewed
2024,freepressaction,53.0,53.0,9.0,2,Symmetric
2025,freepressunltd,75.55,70.0,458.0475,20,Symmetric
2026,freespeechtv,81.65384615384616,62.5,1746.8417159763314,26,Skewed
2027,freetelegraph,63.06060606060606,60.0,222.2387511478421,33,Skewed
2028,freetheyouth_gh,84.16363636363636,73.0,1298.755041322314,55,Skewed
2029,freetobeme_ca,88.62222222222222,72.0,2129.7461728395065,45,Skewed
2030,fruitrollups,253.0,253.0,0.0,1,Symmetric
2031,fsf,59.69491525423729,54.0,234.95777075553002,59,Skewed
2032,fsfe,62.23076923076923,50.0,641.1005917159764,13,Skewed
2033,funimationUK_,2218.4772727272725,2031.0,694408.7949380166,44,Skewed
2034,funnybrad,564.0655021834061,413.0,181511.34505444212,229,Skewed
2035,gabimartins,1941.0,1561.0,1749987.7333333334,15,Skewed
2036,gbellseattle,244.7942238267148,194.0,20127.246464830765,277,Skewed
2037,gboeing,2942.6666666666665,1102.0,6868557.555555555,3,Skewed
2038,gehnuclear,76.22222222222223,79.0,839.7283950617285,9,Symmetric
2039,gelseybell,220.0,220.0,0.0,1,Symmetric
2040,george_dop,895.6451612903226,641.0,476817.06763787725,31,Skewed
2041,georgeeaton,191.44036697247705,125.0,25194.08130628735,109,Skewed
2042,geraldnash,178.48,161.0,8498.0896,25,Skewed
2043,ggezbar,107.88461538461539,94.0,1361.4097633136093,26,Skewed
2044,ginorestaurants,102.6470588235294,108.0,1499.757785467128,17,Symmetric
2045,glasgowmixtape,479.0,479.0,56644.0,2,Symmetric
2046,globalfreemedia,68.51923076923077,60.5,999.0957840236687,52,Skewed
2047,go_10_,310.0,213.0,54531.5,4,Skewed
2048,gpph,596.9230769230769,390.0,155006.37869822484,13,Skewed
2049,greeneking,54.083333333333336,48.5,207.40972222222226,12,Skewed
2050,greenpeace_de,319.3125,298.0,5793.08984375,16,Skewed
2051,greenpeacefr,287.75,286.0,125.1875,4,Symmetric
2052,greenpeaceindia,819.5,351.5,451161.25,8,Skewed
2053,greenpeaceth,1957.0,1957.0,0.0,1,Symmetric
2054,greenpeaceusa,460.9259259259259,392.0,40507.20438957476,81,Skewed
2055,gucci,7939.607142857143,5015.0,52115269.89923469,112,Skewed
2056,gucci1017,8510.875,5293.5,54293729.526041664,72,Skewed
2057,hanyaHPuntukku,189.33333333333334,194.0,91.55555555555554,3,Skewed
2058,harryhudson,325.3939393939394,273.0,49753.20844811753,33,Skewed
2059,hayhud,9558.5,9558.5,89463222.25,2,Symmetric
2060,heinekenUK_News,106.5,105.0,237.58333333333334,6,Skewed
2061,hilwill,278.0,278.0,0.0,1,Symmetric
2062,hiroko_nanami,121.0,121.0,0.0,1,Symmetric
2063,hkfp,126.07569721115537,93.0,7790.526275244308,3765,Skewed
2064,hmrgov,69.41935483870968,60.5,685.1951092611863,124,Skewed
2065,honeywell,102.14285714285714,93.5,1392.6938775510207,14,Skewed
2066,hplabs,51.0,51.0,0.0,1,Symmetric
2067,hudson_mathew,140.0,140.0,0.0,1,Symmetric
2068,hudsonbelinsky,127.5,127.5,1892.25,2,Symmetric
2069,hudsonthames,76.0,76.0,1.0,2,Symmetric
2070,hudsonwest,473.15384615384613,439.0,76323.8224852071,13,Skewed
2071,hypatiadotca,101.15555555555555,85.0,1969.909135802469,45,Skewed
2072,iamDeShawnW,225.0,216.5,5575.5,4,Symmetric
2073,iam_pavyrgwvii,538.0,538.0,9025.0,2,Symmetric
2074,iamaniesia,197.75,212.5,1933.1875,4,Skewed
2075,iamchristynw,533.5714285714286,423.0,69687.38775510204,14,Skewed
2076,iamjennifer,357.3333333333333,132.0,105660.22222222223,3,Skewed
2077,ibm_in,113.89393939393939,78.5,7353.943296602389,66,Skewed
2078,ibmconsulting,63.42857142857143,61.0,318.2448979591837,7,Symmetric
2079,ibmdesign,52.5,48.5,85.25,4,Skewed
2080,icfunk,140.57142857142858,127.5,6943.816326530613,14,Symmetric
2081,illumina,80.27906976744185,61.0,1750.7593293672255,43,Skewed
2082,imcobybell,312.0,312.0,121.0,2,Symmetric
2083,imdavisss,1071.92,909.0,253401.3376,125,Skewed
2084,imthesmash,186.25,182.0,208.6875,4,Skewed
2085,indepreserve,249.33333333333334,83.0,66661.55555555555,3,Skewed
2086,instagram,3183.305785123967,2823.0,914122.3775698381,121,Skewed
2087,itsmikelike,246.57142857142858,168.0,19315.102040816328,7,Skewed
2088,itsrichwilliams,280.8181818181818,176.0,39146.87603305785,22,Skewed
2089,ivn,49.333333333333336,45.0,37.55555555555556,3,Skewed
2090,jackfchambers,164.5,164.5,5550.25,2,Symmetric
2091,jackgwilliams,462.0,462.0,0.0,1,Symmetric
2092,jackie_emerson,3.0,2.0,4.666666666666667,3,Skewed
2093,jackiecahillff,177.33333333333334,186.0,2054.222222222222,3,Symmetric
2094,jaimestaples,183.13513513513513,155.0,6515.576333089847,37,Skewed
2095,jamy0602,733.5,741.0,344.25,4,Skewed
2096,jcameronpeters,693.1,604.0,103446.09000000001,10,Skewed
2097,jemersmith,1.9310344827586208,2.0,2.89179548156956,29,Skewed
2098,jeniontheblock,261.4193548387097,250.0,7331.533818938605,31,Symmetric
2099,jeremyzucker,3831.0625,4650.5,8719932.93359375,16,Symmetric
2100,jessedee,3.314814814814815,3.0,7.030521262002743,108,Skewed
2101,jettwilliams04,527.5,527.5,133590.25,2,Symmetric
2102,jillianbell,298.75,290.0,15327.4375,8,Skewed
2103,joefingalgreen,142.06666666666666,123.0,3171.5288888888886,15,Skewed
2104,joehertzmusic,80.0,80.0,0.0,1,Symmetric
2105,joehud4,299.0,299.0,0.0,1,Symmetric
2106,johnbradysf,142.3,137.5,2990.4100000000003,10,Skewed
2107,joshua_eaton,151.0,118.5,7289.0,8,Skewed
2108,jp_offclastro,9372.148148148148,9088.0,2933508.422496571,27,Skewed
2109,jswaggdaddy,1108.2,898.0,530357.3600000001,5,Symmetric
2110,kaptainkristian,2192.8888888888887,1988.0,2339546.765432099,9,Symmetric
2111,karissabe,213.66666666666666,169.5,9064.555555555557,6,Skewed
2112,karlaiberia,325.6666666666667,298.0,3602.888888888889,3,Skewed
2113,kathwilliamsuk,148.33333333333334,143.0,500.2222222222222,3,Symmetric
2114,kbellpd,132.0,132.0,0.0,1,Symmetric
2115,keith_n_emerson,105.0,105.0,0.0,1,Symmetric
2116,keke_nike23,151.0,151.0,0.0,1,Symmetric
2117,khaosOXwilliams,116.0,116.0,0.0,1,Symmetric
2118,kimhudsontv,111.0,102.0,936.0,5,Symmetric
2119,kwri,203.8,141.0,11492.16,5,Skewed
2120,kylewilliamsVI,1053.0,1053.0,0.0,1,Symmetric
2121,kyoag,339.8709677419355,283.5,33270.14464099896,62,Skewed
2122,lacostejonathan,5.875,3.0,37.359375,40,Skewed
2123,lakebell,458.75,272.0,158720.9375,8,Skewed
2124,lanebryant,5.511756569847856,6.0,3.859820289289479,723,Skewed
2125,laurentoyota,10.976190476190476,10.0,38.785147392290256,42,Skewed
2126,legenette,163.5,160.5,1987.25,4,Symmetric
2127,lenovoUS,192.16666666666666,174.0,2368.805555555555,6,Skewed
2128,lenovo_UKI,138.25,134.5,1729.1875,4,Symmetric
2129,lifeatibm,107.71428571428571,76.0,5489.632653061225,7,Skewed
2130,littlecaesars,700.7666666666667,428.5,273890.77888888895,30,Skewed
2131,ljoywilliams,270.6341463414634,170.5,39102.671029149315,82,Skewed
2132,loreillysf,204.953125,168.5,13660.638427734375,64,Skewed
2133,loweringthebar,116.0,116.0,0.0,1,Symmetric
2134,ltmhyd,70.44285714285714,60.0,1001.2467346938772,70,Skewed
2135,luchalibreaaa,72.8625,59.5,1114.71859375,80,Skewed
2136,lucieboots,189.5,189.5,6320.25,2,Symmetric
2137,lufthansa,477.5483870967742,456.5,17380.376690946934,62,Skewed
2138,lufthansaNews,475.93220338983053,452.0,17263.385234128124,59,Skewed
2139,luh_cam_,521.8181818181819,388.0,73982.87603305785,11,Skewed
2140,lydsaussie,183.44444444444446,162.5,2820.913580246913,18,Skewed
2141,lyft,99.29629629629629,79.0,3671.152949245541,108,Skewed
2142,lynnraenie,259.375,240.5,12565.984375,8,Symmetric
2143,marawilliamskc,171.0,171.0,0.0,1,Symmetric
2144,marcus,74.0,74.0,0.0,1,Symmetric
2145,marcus_uk,45.5,45.5,12.25,2,Symmetric
2146,mark4ceredigion,403.6666666666667,140.0,154328.2222222222,3,Skewed
2147,markeaton7ft4,88.33333333333333,80.0,314.88888888888886,3,Skewed
2148,marlowepeyton,82.0,82.0,0.0,1,Symmetric
2149,martyn_williams,270.96153846153845,266.0,14184.575443786984,26,Symmetric
2150,masonbwilliams,227.0,227.0,0.0,1,Symmetric
2151,mastercardindia,190.0,103.0,42919.098039215685,51,Skewed
2152,matt_itvnews,112.0,112.0,0.0,1,Symmetric
2153,mattcarthy,183.5943396226415,159.5,8332.1090245639,106,Skewed
2154,matthewjbell,175.0,175.0,0.0,1,Symmetric
2155,mattiemcgrathtd,120.0,120.0,0.0,1,Symmetric
2156,mavisstaples,329.9861111111111,237.0,64136.73591820986,72,Skewed
2157,mdotbell_,260.0,282.0,6386.0,3,Symmetric
2158,meijer,275.625,245.0,12489.984375,8,Skewed
2159,meraki,1.525,2.0,0.7993749999999998,40,Symmetric
2160,metparkstacoma,61.0,61.0,0.0,1,Symmetric
2161,metro_madrid,140.0,144.0,3734.6666666666665,6,Symmetric
2162,metroadelantado,4659.5,5084.5,4602250.916666667,6,Symmetric
2163,metrochannelph,206.2549019607843,138.0,30489.758554402153,51,Skewed
2164,metrodemedellin,186.1875,92.0,28743.52734375,16,Skewed
2165,metrofirepio,56.72222222222222,52.0,173.97839506172838,18,Skewed
2166,metroistanbul,72.0,72.0,0.0,1,Symmetric
2167,metrolosangeles,81.87205387205387,68.0,1653.8152796199936,297,Skewed
2168,metromorning,91.25263157894737,73.0,3171.283545706372,95,Skewed
2169,metronewyork,110.38461538461539,115.0,3265.3136094674555,13,Skewed
2170,metroradiouk,49.285714285714285,48.0,66.20408163265306,7,Skewed
2171,metrorailwaykol,78.49565217391304,69.0,1196.493459357278,115,Skewed
2172,metrostation,91.2,75.0,1278.16,5,Symmetric
2173,metrotimes,109.8,66.0,6463.759999999999,5,Skewed
2174,metrotrains,67.34375,59.5,516.4755859375,32,Skewed
2175,metrotram_qa,52.75,52.5,3.1875,4,Symmetric
2176,metroweekly,103.13636363636364,70.0,6549.39049586777,22,Skewed
2177,michaeldamianw,202.0,202.0,4761.0,2,Symmetric
2178,microsoft_ch,77.66666666666667,62.0,916.2222222222222,3,Skewed
2179,microsoftcanada,107.0,82.0,3487.6923076923076,13,Skewed
2180,microsoftgulf,94.66666666666667,88.0,704.888888888889,3,Symmetric
2181,microsofttech,157.0,101.0,11575.4,10,Skewed
2182,mikewilliamsdj,217.64356435643563,199.5,6673.813547691403,202,Skewed
2183,milkbarstore,85.83333333333333,84.0,179.36111111111111,18,Skewed
2184,millwoodmedia,119.0,119.0,0.0,1,Symmetric
2185,missewill,426.0,426.0,0.0,1,Symmetric
2186,missfree,88.33333333333333,92.0,26.888888888888886,3,Skewed
2187,mkwill12_,189.0,189.0,0.0,1,Symmetric
2188,mmoynihantd,110.0,110.0,36.0,2,Symmetric
2189,mmprideorg,204.38755980861245,129.0,33935.242141892355,209,Skewed
2190,monsterhunter,2306.728132387707,1915.0,2329181.9379083323,846,Skewed
2191,motorolaUK,232.0,232.0,0.0,1,Symmetric
2192,motorolaindia,168.91845493562232,140.0,9451.242277441102,466,Skewed
2193,movistar_F1,686.3333333333334,615.0,58998.22222222222,3,Symmetric
2194,mowilliams,226.66666666666666,273.0,6177.555555555556,3,Skewed
2195,msPartner,250.15151515151516,157.0,45812.61340679523,33,Skewed
2196,msdev,82.49825783972125,73.0,961.3022617732397,287,Skewed
2197,msdevCA,129.0,129.0,5929.0,2,Symmetric
2198,msdevCEE,82.44444444444444,91.0,180.46913580246914,9,Skewed
2199,msdevUK,84.92857142857143,74.0,1098.7091836734694,56,Skewed
2200,msdev_ch,125.0,125.0,0.0,1,Symmetric
2201,msdevindia,108.75,106.5,2563.1875,4,Symmetric
2202,msdevlatam,50.0,50.0,0.0,1,Symmetric
2203,msexcel,142.08095238095237,116.0,6722.226780045352,210,Skewed
2204,msft4startups,77.66666666666667,60.5,1017.8888888888888,6,Skewed
2205,msft_businessCA,77.0,78.0,190.88888888888889,9,Skewed
2206,msftsecurity,88.22222222222223,66.5,2427.7283950617284,18,Skewed
2207,msinspireus,54.333333333333336,54.0,0.22222222222222224,3,Skewed
2208,msonenote,72.41025641025641,64.0,516.3957922419462,39,Skewed
2209,msuspartner,88.0,86.0,488.0,3,Symmetric
2210,msvisio,83.0,85.5,118.5,4,Symmetric
2211,mtnug,173.9083969465649,122.0,16018.09847910961,393,Skewed
2212,mymetromarket,41.0,41.0,0.0,1,Symmetric
2213,nailogical,3518.3516483516482,2995.0,4122606.821398382,455,Skewed
2214,natalieeveradio,285.4166666666667,266.5,24127.909722222223,12,Skewed
2215,neasa_neasa,198.4857142857143,162.0,13626.878367346939,35,Skewed
2216,necowilliams01,18815.085714285713,15922.0,188974533.1069388,35,Skewed
2217,nellrosehudson,625.375,568.0,151173.984375,8,Symmetric
2218,newbalance,16292.42857142857,3248.0,457592243.1020407,7,Skewed
2219,newbalancehoops,2088.6666666666665,2096.0,94818.55555555555,6,Symmetric
2220,nocontextfutbol,1664.6363636363637,1659.0,253066.0495867769,11,Symmetric
2221,nojumper,2471.8821081830793,1892.0,2611087.610234668,721,Skewed
2222,nokia,217.44347826086957,202.0,3523.759848771267,115,Skewed
2223,nokiaindustries,162.0,162.0,0.0,1,Symmetric
2224,nokianetworks,255.11111111111111,295.0,4628.9876543209875,9,Symmetric
2225,nokidhungry,2139.0,2139.0,0.0,1,Symmetric
2226,nomacph,93.6125,77.0,2263.31234375,80,Skewed
2227,nonamebrands,1977.2058823529412,1742.5,844924.7517301037,34,Skewed
2228,noreenahertz,77.0,77.0,225.0,2,Symmetric
2229,northseajazz,11.0,11.0,9.0,2,Symmetric
2230,noshoesnation,1024.0,1024.0,24336.0,2,Symmetric
2231,nosleepbeats,1764.5,1764.5,73712.25,2,Symmetric
2232,nostarch,864.5,864.5,132.25,2,Symmetric
2233,nosuchthing,925.0,905.0,2442.6666666666665,3,Skewed
2234,nycpa,324.5,226.0,90710.65,10,Skewed
2235,nypmetro,104.64516129032258,77.0,4857.841831425599,31,Skewed
2236,oakley,3798.4,3648.0,520938.23999999993,5,Symmetric
2237,offclASTRO,29754.61111111111,23451.0,194181220.45987657,18,Skewed
2238,officedepot,3.2916666666666665,3.5,4.873263888888888,48,Symmetric
2239,officialmcafee,152.76458112407212,149.0,11401.361332989973,943,Symmetric
2240,officialtobin,202.25,174.5,8258.354166666666,24,Skewed
2241,olibellracing,223.48076923076923,194.0,12148.172707100592,52,Skewed
2242,olivegarden,210.3206106870229,197.0,5486.126216420954,131,Skewed
2243,onlymamba,107.6875,87.5,2712.71484375,16,Skewed
2244,ow,225.34496124031008,189.5,11554.35774592873,258,Skewed
2245,owainfon,414.38461538461536,343.0,57906.54437869822,13,Symmetric
2246,padraigosull,199.25,133.5,15511.4375,8,Skewed
2247,patricklw4,202.0,202.0,0.0,1,Symmetric
2248,paytminsider,254.13333333333333,157.0,37487.22666666667,45,Skewed
2249,pbtfc,107.5,107.5,506.25,2,Symmetric
2250,pennstatetom,1510.625,1081.0,2048304.484375,8,Skewed
2251,pepsico_uk,3.8442622950819674,3.0,11.098696586938996,122,Skewed
2252,pepsicofrance,2.0,2.0,0.0,1,Symmetric
2253,peugeotsport,352.7560975609756,276.0,26419.501487209996,41,Skewed
2254,pfizer,36.367123287671234,7.0,2241.448782135485,365,Skewed
2255,pfizer_de,3.71875,3.5,6.8271484375,32,Symmetric
2256,pfizer_news,4.521739130434782,5.0,4.6843100189035916,23,Symmetric
2257,pfizerbelgie,2.9285714285714284,2.5,2.923469387755102,14,Symmetric
2258,pfizerbelgique,3.375,3.5,1.734375,8,Symmetric
2259,pirellisport,545.5900900900901,454.5,60012.196838730626,222,Skewed
2260,pizzahut,212.2051282051282,188.0,5138.252794214333,156,Skewed
2261,pizzahutdeliver,354.0,354.0,0.0,1,Symmetric
2262,pizzahutmsia,3639.3333333333335,228.0,23610301.555555552,3,Skewed
2263,pizzahutuk,510.3478260869565,327.0,143665.27032136108,23,Skewed
2264,playmakerTD,408.75,317.0,60661.09375,64,Skewed
2265,pm_cheung,83.0,83.0,0.0,1,Symmetric
2266,pm_saiprasad,148.58064516129033,113.0,7807.7918834547345,31,Skewed
2267,pmleek,163.375,136.0,3654.484375,8,Symmetric
2268,poetastrologers,3686.838888888889,3202.5,5668370.696265433,360,Skewed
2269,policeconduct,72.0,52.0,1130.8,5,Skewed
2270,poornabell,242.86885245901638,195.0,21199.68771835528,61,Skewed
2271,primevideosport,643.6355519480519,475.5,179664.15208021484,1232,Skewed
2272,project,108.33333333333333,118.5,1780.2222222222224,6,Symmetric
2273,pumacricket,840.7692307692307,549.5,429154.8698224853,26,Skewed
2274,pumafootball,1007.8879310344828,674.0,639540.1167508919,232,Skewed
2275,pumakorea,44171.5,44171.5,1045972622.25,2,Symmetric
2276,pwilliamsAHL,171.5,171.5,1640.25,2,Symmetric
2277,qatarairways,73.58312551953449,72.0,882.0560577290496,2406,Symmetric
2278,qatardutyfree,66.54545454545455,62.0,206.42975206611573,11,Skewed
2279,qrsupport,0.19004524886877827,0.0,0.15392805225118242,221,Skewed
2280,quezdaman_36,207.16666666666666,201.5,2797.805555555556,6,Skewed
2281,quincywilliams_,402.6666666666667,347.0,33377.555555555555,3,Symmetric
2282,quintonjbell,646.1176470588235,270.0,361508.4567474048,17,Skewed
2283,rcbbarcafe,243.0,243.0,16900.0,2,Symmetric
2284,realavivahr,66.0,66.0,0.0,1,Symmetric
2285,realbdw,6596.451612903225,4814.0,33628921.92507805,62,Skewed
2286,reallycb,472.4736842105263,399.0,79468.67036011082,38,Skewed
2287,realrobbell,215.0,215.0,0.0,1,Symmetric
2288,realtimwilliams,275.89130434782606,224.0,21017.705576559547,46,Skewed
2289,redbull,6868.0,6290.0,4691058.666666667,3,Symmetric
2290,redbullgaming,3887.135593220339,3369.0,2647228.557885665,59,Skewed
2291,redbullracing,1804.9207066557108,1441.0,1088633.702422508,2434,Skewed
2292,redbullracingES,1078.857142857143,986.0,75027.83673469388,7,Skewed
2293,redlobster,177.32258064516128,161.0,2515.960457856399,93,Skewed
2294,renault_fr,122.66666666666667,113.0,3648.222222222222,3,Symmetric
2295,renaultgroup,71.39160839160839,65.0,336.1543351753142,143,Skewed
2296,revlon,67.75111111111111,58.0,662.1069432098766,225,Skewed
2297,rhyswilliams01,12937.57142857143,12405.0,61729374.816326536,7,Symmetric
2298,riteaid,366.0,191.0,128200.66666666667,3,Skewed
2299,rnadalacademy,986.795744680851,816.0,280972.0604074242,235,Skewed
2300,rnllwilliamswx,234.5,211.0,10306.583333333334,6,Skewed
2301,rob_williamsIII,465.5,465.5,109892.25,2,Symmetric
2302,robbiewilliams,904.974358974359,785.0,239285.9737015122,195,Skewed
2303,rodericogorman,268.5,211.5,33332.583333333336,30,Skewed
2304,rona__ang,584.6904761904761,454.0,94394.5470521542,42,Skewed
2305,rose_williams_,209.11111111111111,170.0,7552.543209876543,9,Skewed
2306,rosemarysiemens,48.0,48.0,0.0,1,Symmetric
2307,roywilliams31,539.4230769230769,507.5,151412.9363905326,26,Skewed
2308,ryan_a_bell,223.8,227.0,2345.36,5,Symmetric
2309,ryancameron,212.8846153846154,184.0,5673.640532544378,26,Skewed
2310,saabmagalona,4232.111553784861,3445.0,8533577.413850574,251,Skewed
2311,sabcinfolib,125.0,125.0,0.0,1,Symmetric
2312,saks,12.0,12.0,9.0,36,Symmetric
2313,saltpublishing,68.31111111111112,62.0,648.0365432098765,45,Skewed
2314,samsungID,1185.014705882353,508.0,1857868.6909602077,68,Skewed
2315,samsung_dev,367.8,378.5,22312.16,10,Skewed
2316,samsungmobileng,672.8214285714286,576.5,188646.89668367346,56,Skewed
2317,sandela,166.46153846153845,125.0,10873.889546351085,39,Skewed
2318,sapbtp,44.333333333333336,42.5,14.222222222222223,6,Skewed
2319,sapcp,56.733333333333334,53.0,222.9955555555556,15,Skewed
2320,saplabsindia,60.921875,53.5,393.603271484375,64,Skewed
2321,sbstryker,3946.0632911392404,3035.0,6776965.477006891,79,Skewed
2322,sciencewithtyus,229.86330935251797,194.0,11680.952538688474,139,Skewed
2323,scotiabank,269.42857142857144,237.0,12122.530612244898,14,Skewed
2324,scottemerson,1.7595628415300546,1.0,2.7400041804771718,183,Skewed
2325,scottlinwwx,597.0,597.0,0.0,1,Symmetric
2326,seancmichael,1588.0,1588.0,0.0,1,Symmetric
2327,seansherlocktd,126.33333333333333,110.0,1513.5555555555554,3,Skewed
2328,sennydreadful,145.3793103448276,137.0,971.4768133174791,29,Skewed
2329,serenawilliams,6289.981818181818,3972.5,38306820.94512397,110,Skewed
2330,sfkale,236.11764705882354,157.0,17220.809688581314,17,Skewed
2331,shaunywilliams6,797.5714285714286,964.0,215259.1020408163,7,Symmetric
2332,shellracingus,795.3333333333334,410.0,735354.5925925926,27,Skewed
2333,shellzenner,89.625,72.0,2169.109375,16,Skewed
2334,sianwilliams100,202.07692307692307,169.0,6958.686390532544,13,Skewed
2335,siemens_es,531.5,531.5,237656.25,2,Symmetric
2336,siemens_press,69.96551724137932,62.0,649.1137534680936,87,Skewed
2337,siemensindustry,191.0751879699248,86.0,40950.15976030301,133,Skewed
2338,siemenssoftware,57.0,61.0,61.42857142857143,7,Skewed
2339,sixftfiiiiive,165.22222222222223,145.5,7458.728395061729,54,Skewed
2340,sjhoneywell,69.28571428571429,61.0,198.77551020408166,7,Skewed
2341,skigrahambell,146.45,135.0,1394.9475000000002,20,Skewed
2342,smytho,168.24,149.0,4529.4624,25,Skewed
2343,spotifyartists,5744.0,5744.0,0.0,1,Symmetric
2344,spotifycharts,6113.303571428572,4543.5,18527026.88998724,56,Skewed
2345,spotifyfrance,1681.0,1681.0,0.0,1,Symmetric
2346,spotifyindia,5785.714285714285,3921.0,20336115.632653058,49,Skewed
2347,spotifypodcasts,6925.0,6925.0,0.0,1,Symmetric
2348,stackee,476.0,476.0,0.0,1,Symmetric
2349,stadiumastro,100.81615598885794,76.0,4036.640296087089,359,Skewed
2350,stahlidarity,134.5,136.0,2314.75,4,Symmetric
2351,starbucksmusic,360.0,360.0,0.0,1,Symmetric
2352,starbucksph,253.9142857142857,217.0,10159.849795918368,35,Skewed
2353,statebaroftexas,98.75,100.5,396.1875,4,Symmetric
2354,stevensgreen1,162.33333333333334,163.0,2.8888888888888893,3,Skewed
2355,stlouiswings,160.4,140.0,2267.4399999999996,5,Symmetric
2356,successfactors,49.5,44.5,80.25,4,Skewed
2357,surface,157.62382445141066,125.0,10503.269150263854,319,Skewed
2358,tacobell,789.4008620689655,482.0,511261.40396477404,232,Skewed
2359,tacobelluk,207.33333333333334,152.0,9128.222222222223,9,Skewed
2360,tadwilliams,206.4,174.0,4279.04,5,Symmetric
2361,tdgarden,200.39423076923077,149.0,13138.969582100592,104,Skewed
2362,teaxtarot,144.34328358208955,91.0,13519.24036533749,134,Skewed
2363,tescomobile,257.0,228.0,15320.666666666666,3,Symmetric
2364,tesconews,73.61290322580645,60.5,1174.4308012486997,62,Skewed
2365,thamesandhudson,189.25,133.0,13032.1875,16,Skewed
2366,thebarcouncil,115.6,95.0,2956.44,20,Skewed
2367,thecamboucher,185.0,185.0,0.0,1,Symmetric
2368,thecameroncuffe,531.1642857142857,388.0,152234.83729591838,140,Skewed
2369,thecreativeindp,65.54166666666667,56.5,585.0815972222223,24,Skewed
2370,thefrontbar7,137.70996978851963,110.0,4972.199870391837,331,Skewed
2371,theindependent,48.8,47.0,43.36,5,Symmetric
2372,thejhaswilliams,396.1666666666667,166.0,168964.13888888888,12,Skewed
2373,theoliverhudson,1885.0,1885.0,0.0,1,Symmetric
2374,thepaulwilliams,212.20689655172413,179.0,8220.646848989298,29,Skewed
2375,thepedimom,92.33333333333333,79.5,2625.8888888888887,6,Skewed
2376,therealfstl1992,1226.75,684.5,1101107.1875,4,Skewed
2377,theresnosignall,1470.2173913043478,1230.0,350457.3005671078,23,Skewed
2378,thinkstations,701.5454545454545,277.0,471440.2479338843,11,Skewed
2379,thisisWurlD,203.02764976958525,123.0,32880.36789908471,434,Skewed
2380,thisisaviva,90.87,87.5,482.4931,100,Skewed
2381,tiffani,183.9,143.5,5264.389999999999,20,Skewed
2382,timhortons130,6.714285714285714,6.5,6.632653061224489,14,Symmetric
2383,timhortonsqc,1.0,1.0,0.0,1,Symmetric
2384,timhortonsuk,9.395121951219512,10.0,40.07314693634741,205,Symmetric
2385,timmyisanerd,154.84615384615384,140.0,1286.1301775147929,26,Skewed
2386,tobaccofreefla,108.38095238095238,98.0,1816.9024943310658,21,Skewed
2387,tom__williams,431.5,431.5,34410.25,2,Symmetric
